#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
UW|LEID|46.82942|-123.46506|534.8|Weyerhaeuser Tree Farm, Grays Harbor County, WA, USA||
UW|LEOT|47.76718|-122.117|113.0|Leota Junior High, Woodinville, WA, USA||
UW|LEVE|45.5893|-122.6434|7.56|Portland, OR, USA||
UW|LIGO|46.461704|-119.417683|157.0|Laser Interferometer Gravitational-Wave Observatory, WA, USA||
UW|LION|47.34241|-122.17185|157.8|Auburn Mountainview High School, Auburn, WA, USA||
UW|LKCAV|48.30965|-121.98741|316.2|Lake Cavanaugh, Mt Vernon, WA, USA||
UW|LKVW|42.22568|-120.35699|1546.7|Lakeview, OR, USA||
UW|LMONT|47.20364|-117.89986|598.4|Lamont School, Lamont, WA, USA||
UW|LNO|45.871755|-118.287261|777.0|Lincton Mt., OR, USA||
UW|LO2|46.7506|-121.8096|853.0|Longmire, WA, USA||
UW|LOKMT|47.14963|-120.7894|824.1|Lookout Mt, WA, USA||
UW|LON|46.750599|-121.809601|853.0|Longmire, WA, USA||
UW|LOPEZ|48.43658|-122.88702|10.5|Johns Point, Lopez Island, WA, USA||
UW|LRIV|48.0575|-123.504|293.8|Port Angeles, WA, USA||
UW|LTY|47.25451|-120.66636|807.0|Liberty Mine, WA, USA||
UW|LUMI|48.7201|-122.7063|19.4|Lummi Island, WA, USA||
UW|LWCK|46.2778|-124.0536|60.4|Lewis and Clark Interpretive Center, WA, USA||
UW|LYNC|47.82555|-122.29384|132.0|Lynnwood City Hall, Lynnwood, WA, USA||
UW|LYND|48.95967|-122.41767|36.0|Lynden Middle School, Lynden, WA, USA||
UW|MAC|47.2467|-122.5318|112.5|Tacoma, WA, USA||
UW|MACH|47.994614|-122.031196|44.6|Machias Elementary School, Machias, WA, USA||
UW|MANO|46.951105|-120.724695|1200.0|Manastash Observatory, WA, USA||
UW|MAPLE|47.29191|-122.67061|13.0|Celestial Japanese Maples, Gig Harbor, WA, USA||
UW|MARY|47.66195|-122.12142|13.0|Marymoor Park, Redmond, WA, USA||
UW|MAUP|45.1762|-121.07912|318.49|Maupin Grade School||
UW|MBKE|48.916377|-122.14175|135.0|Mt Baker-Kendall, WA, USA||
UW|MBPA|47.89835|-121.89018|186.0|Monroe BPA, WA, USA||
UW|MBW2|48.800754|-121.920067|1590.6|Mt Baker West 2, WA, USA||
UW|MCLN|47.05078|-123.13765|131.88|McLane Black Lake Fire Department, Olympia, WA, USA||
UW|MCW|48.679|-122.8326|693.0|Mt. Constitution, WA, USA||
UW|MDW|46.612847|-119.763471|353.3|Midway, WA, USA||
UW|MEGW|46.26609|-123.87709|351.0|Megler, WA, USA||
UW|METAL|48.81856|-117.31829|1416.9|Sand Ridge Comms Site, Colville National Forest, WA, USA||
UW|MEW|47.20184|-122.6473|100.5|McNeil Island, WA, USA||
UW|MJ2|46.557114|-119.360432|150.1|MayJunction2nd, Hanford, WA, USA||
UW|MKAH|48.3707|-124.5891|18.0|Makah Indian Reservation, WA, USA||
UW|MNRL|46.65127|-122.33041|1225.0|Mineral Block, Gifford-Pinchot Nat. Forest, Morton, WA, USA||
UW|MNRO|47.84899|-121.98347|17.1|Monroe, WA, USA||
UW|MNSN|47.89997|-120.14142|377.0|Manson, WA, USA||
UW|MNWA|47.565029|-122.53417|7.8|Manchester, WA, USA||
UW|MONO|44.85343|-123.24097|60.7|Monmouth, OR, USA||
UW|MONTE|47.02411|-123.57511|168.1|Montesano Tree Farm, Montesano, WA, USA||
UW|MOODY|47.20893|-124.01418|33.2|Moody Rd Farm, Hoquiam, WA, USA||
UW|MOON|44.051614|-121.669481|2274.4|Moon Mt, OR, USA||
UW|MORO|45.474312|-120.741829|569.8|Moro, OR, USA||
UW|MORSE|47.68901|-122.51448|35.9|Bainbridge, WA, USA||
UW|MOX|46.577004|-120.299609|504.2|Moxie City, WA, USA||
UW|MPL|47.468609|-122.184578|118.0|Maple Valley, WA, USA||
UW|MPO|44.50428|-123.553|1246.9|Mary's Peak, OR, USA||
UW|MRIN|44.80039|-122.69828|187.0|Stayton, OR, USA||
UW|MRN|47.59246|-122.23218|11.7|Mercer Island, WA, USA||
UW|MS99|47.64197|-122.14264|115.0|Microsoft, Redmond, WA, USA||
UW|MULN|48.53544|-122.06441|101.7|Lyman, WA, USA||
UW|NAC2|46.75277|-120.84171|985.0|Oak Creek Wildlife Area, Naches, WA, USA||
UW|NAHC|46.495683|-124.032982|2.0|WA Dept. Fish and Wildlife Field Station Nahcotta, WA, USA||
UW|NATEM|48.10587|-122.81852|64.0|Natembea Northwest Farm, Port Townsend, WA, USA||
UW|NBND|47.488038|-121.773839|141.4|Eastside Fire & Rescue Station 87, North Bend, WA, USA||
UW|NCO|43.70378|-121.13953|1959.0|Newberry Crater, OR, USA||
UW|NEERS|46.886322|-122.68839|131.8|Rainier Middle School, Rainier, WA, USA||
UW|NEL|48.07802|-120.33951|1499.9|Nelson Butte, WA, USA||
UW|NEMA|46.49741|-123.74997|509.4|NEMA Site, Pacific County, WA, USA||
UW|NEWO|44.62392|-124.04622|4.3|Newport, OR, USA||
UW|NFES|45.92596|-122.7244|12.2|North Fork Elementary School, Woodland, WA, USA||
UW|NIHS|47.7412|-122.22263|134.0|Inglemoor HS, WA, USA||
UW|NINO|46.85704|-122.85159|87.4|South Thurston Fire & EMS Station 41, Tenino, WA, USA||
UW|NMDY|47.44537|-122.34536|34.1|City of Normandy Park, Normandy Park, WA, USA||
UW|NMRF|47.43265|-122.98275|147.8|Fire Station 27, Tahuya, WA, USA||
UW|NOWS|47.6863|-122.25444|21.0|NOAA, Seattle, WA, USA||
UW|NTAT|47.6642|-120.22672|237.3|Entiat Elementary School, Entiat, WA, USA||
UW|NWPT|47.5541|-122.1737|111.89|Newport, Bellevue, WA, USA||
UW|OAKH|48.30797|-122.67371|61.0|North Whidbey Fire, Oak Harbor, WA, USA||
UW|OCEN|46.952473|-124.159492|4.0|Ocean Shores, WA, USA||
UW|OCRES|48.06057|-123.79219|178.6|Barnes Point, Olympic National Park, Port Angeles, WA, USA||
UW|OD2|47.387351|-118.711613|552.0|Odessa2, WA, USA||
UW|ODEER|47.94926|-123.26521|1593.0|Deer Park Ranger Station, Olympic National Park, WA, USA||
UW|ODUC|47.97033|-123.87215|479.0|Sol Duc Hot Springs, Olympic National Park, WA, USA||
UW|OHC|47.332619|-123.158793|11.0|Hood Canal JH, Shelton, WA, USA||
UW|OHOH|47.85975|-123.93232|179.2|Hoh Rainforest, Olympic National Park, WA, USA||
UW|OIL|47.76966|-124.40859|365.3|Oil City WA||
UW|OLGA|48.60493|-122.80341|21.9|Olga, Orcas Island, WA, USA||
UW|OLQN|47.51325|-123.81252|86.0|Olympic Peninsula, Lake Quinault, WA, USA||
UW|OMAK|48.3584|-119.3332|687.1|Omak, WA, USA||
UW|ONAB|44.51466|-124.07487|34.0|Ona Beach, OR, USA||
UW|OOW2|47.74919|-124.17544|741.0|Octopus West, WA, USA||
UW|OQNOB|47.41389|-124.10296|208.0|Black Knob, Quinault Indian Nation, WA, USA||
UW|ORCA|48.70819|-122.90921|6.5|Orcas Island Airport, Eastsound, WA, USA||
UW|OSD|47.81642|-123.70568|2028.0|Snowdome, Mt Olympus, WA, USA||
UW|OSQM|48.04322|-123.13139|234.9|Golbeck Ranch, Sequim, WA, USA||
UW|OSR|47.50534|-123.96593|825.4|Salmon Ridge Lookout, Quinault Tribal Lands, WA, USA||
UW|OT3|46.668816|-119.233966|320.4|Othello, WA, USA||
UW|OTR|48.08632|-124.34518|541.6|Olympic Penninsula - Tyee Ridge, WA, USA||
UW|OWLS|47.19813|-123.4316|111.7|Mary M. Knight School, Elma, WA, USA||
UW|OZET|48.15762|-124.66909|32.1|Ozette Ranger Station, Olympic National Park, WA, USA||
UW|PABH|47.212779|-124.204503|36.0|Pacific Beach Navy Resort, WA, USA||
UW|PALIS|47.07373|-124.16529|12.6|Grays Harbor FD 7 Meeting Hall, Ocean City, WA, USA||
UW|PAN4H|47.17587|-123.26958|131.7|Panhandle 4H Camp, Shelton, WA, USA||
UW|PASS|48.998299|-122.085197|175.4|Maple Falls, WA, USA||
UW|PAYL|47.19284|-122.31303|12.0|Puyallup School ANSS-SMO||
UW|PCFR|46.99057|-122.44277|134.3|Pierce County Sheriff Department Training CTR, Roy, WA, USA||
UW|PCOL|48.099808|-123.413989|123.4|Peninsula College, Port Angeles, WA, USA||
UW|PEAT|47.40704|-122.09537|165.5|SHADOW Lake Nature Preserve, Renton, WA, USA||
UW|PERL|45.32845|-122.77903|70.0|Wilsonville, OR, USA||
UW|PHIN|45.895205|-119.927784|221.0|Phinny Hill Vineyards, 495 Alderdale Rd, Prosser, WA, USA||
UW|PIE|47.6327|-122.3803|2.2|Pier 90, Seattle, WA, USA||
UW|PLBD|48.547519|-121.744412|223.0|Puget Sound Energy Lower Baker Dam, WA, USA||
UW|PNLK2|47.57972|-122.03175|129.9|Pine Lake Middle School, Sammamish, WA, USA||
UW|PRIN|48.21172|-122.63085|63.2|Pacific Rim Institute, Coupeville, WA, USA||
UW|PRO|46.212276|-119.686682|556.6|Prosser, WA, USA||
UW|PSNS2|47.562291|-122.647636|21.0|Puget Sound Naval Station 2, Bremerton, WA, USA||
UW|PUBD|48.652599|-121.688091|325.4|Puget Sound Energy Upper Baker Dam, WA, USA||
UW|PUPY|46.49542|-122.14613|816.3|Dog Mt, WA, USA||
UW|PURDY|47.38384|-122.61992|43.9|Purdy Elementary School, Lakebay, WA, USA||
UW|RATT|47.42546|-121.80254|442.4|Rattlesnake Lake, King County, WA||
UW|RAW|47.33705|-121.93267|208.0|Raver BPA, WA, USA||
UW|RBOK|45.5406|-122.5653|159.49|NE Rocky Butte, Portland, OR, USA||
UW|RCM|46.83557|-121.73318|3077.0|Camp Muir, Mount Rainier, WA, USA||
UW|RCS|46.87083|-121.73231|2877.0|Mt. Rainier, Camp Schurman, WA, USA||
UW|REDMT|45.935615|-121.820674|1503.1|Red Mountain, WA, USA||
UW|REED|43.70128|-124.10751|5.0|Reedsport, OR, USA||
UW|RER|46.81858|-121.8425|1751.1|Emerald Ridge, Mount Rainier, WA, USA||
UW|RNAV|47.57513|-122.29465|16.0|Rainier Ave, Seattle, WA, USA||
UW|RNO2|43.91189|-123.73911|862.1|Mapleton, OR, USA||
UW|RNWY|48.61206|-123.1263|58.2|Roche Harbor Airport, San Juan Island, WA, USA||
UW|ROBC|45.30951|-123.82289|55.0|Roos Farm, OR, USA||
UW|ROCKI|47.3532|-120.09818|229.7|Rock Island Dam, North East Abutment, Rock Island, WA, USA||
UW|ROCKR|47.535318|-120.29992|265.7|Rocky Reach Dam, North West Abutment, Sunnyslope, WA, USA||
UW|ROSS|45.66178|-122.65815|61.0|Ross BPA, Vancouver, WA, USA||
UW|RPW2|48.44488|-121.52654|694.0|Rockport, WA, USA||
UW|RRHS|46.79942|-123.04165|48.9|Rochester High School, Rochester, WA, USA||
UW|RSLG|45.0224|-123.8569|68.0|Rose Lodge, OR, USA||
UW|RSW2|46.397467|-119.599708|1078.9|Rattlesnake Mtn, Hanford, WA, USA||
UW|RVRV|47.93834|-122.13208|93.1|Riverview Elementary School, Snohomish, WA, USA||
UW|RVSD|47.96477|-117.3568|610.8|Chattaroy, WA, USA||
UW|RVW2|46.152752|-122.74122|573.9|Rose Valley, WA, USA||
UW|SACA|47.33336|-122.31842|138.6|Sacajawea Middle School, Federal Way, WA, USA||
UW|SAIL|45.5371|-122.9628|61.8|Hillsboro, OR, USA||
UW|SALO|47.95145|-122.3731|146.9|Clinton, WA, USA||
UW|SATS|46.95983|-123.47559|114.1|Satsop Business Park, Elma, WA, USA||
UW|SAW|47.70193|-119.40162|700.0|St. Andrews, WA, USA||
UW|SAXON|48.683288|-122.160842|110.8|Nesset Farm, Saxon, WA, USA||
UW|SCC2|47.74736|-122.358481|152.0|Shoreline Community College Location #2, WA, USA||
UW|SDRO|48.508714|-122.237726|17.67|Sedro-Woolley City Hall, Sedro-Woolley, WA, USA||
UW|SEA|47.654209|-122.30938|37.3|UW Geophysics seismic pier, JHN-B075, Seattle, WA, USA||
UW|SEAS|45.9976|-123.92449|4.6|Seaside, OR, USA||
UW|SEAS2|46.035647|-123.8957|59.3|Gearhart, OR, USA||
UW|SHUK|48.85284|-121.67695|1516.0|Shuksan (Mt. Baker Ski Area), WA, USA||
UW|SHW|46.19364|-122.23492|1442.0|Mt. St. Helens West, WA, USA||
UW|SILV|47.63643|-122.72157|120.9|Silverdale Water District, Silverdale, WA, USA||
UW|SIMCO|46.33786|-120.84911|480.0|Fort Simco Job Corps Training Facility, White Swan, WA, USA||
UW|SJIF|48.52303|-123.02248|23.8|Friday Harbor, WA, USA||
UW|SKAMO|46.30808|-123.33755|336.4|SKAMO Site, Wahkiakum County, WA, USA||
UW|SKGF|48.47174|-122.39587|34.7|Skagit County Fire District 6, Burlington, WA, USA||
UW|SKIT|47.49188|-122.63125|96.8|South Kitsap Fire Station #11, Port Orchard, WA, USA||
UW|SKOKO|47.40908|-123.3665|949.6|Rock Peak, WA, USA||
UW|SLA|47.582088|-122.331451|6.0|Seattle Liquefaction Array||
UW|SLDQ|48.06224|-124.14092|297.0|Solduck, Olympic Peninsula, WA, USA||
UW|SLF|47.76058|-120.52946|1738.7|Sugar Loaf, WA, USA||
UW|SMOO|48.96952|-122.79166|60.2|Blaine, WA, USA||
UW|SMSH|48.58641|-122.22551|97.3|Samish Elementary School, Sedro-Woolley, WA, USA||
UW|SNAG|48.20648|-124.51981|597.7|Snag Peak, Clallam County, WA, USA||
UW|SNI2|46.4648|-119.65515|294.2|Snively Ranch, Hanford, WA, USA||
UW|SOS|46.243858|-122.137871|1270.0|Mt St Helens, Source of Smith Creek, WA, USA||
UW|SOUA|42.18357|-122.69633|639.5|Ashland, OR, USA||
UW|SP2|47.55629|-122.249229|22.2|Seward Park, Seattle, WA, USA||
UW|SPFR|46.94787|-122.35675|172.3|South Pierce Fire and Rescue, Eatonville, WA, USA||
UW|SPOW|47.63994|-117.51761|703.1|Spokane, WA, USA||
UW|SSO2|44.841179|-122.483434|1202.0|Silverton, OR, USA||
UW|STAR|46.850849|-121.792953|3365.0|St. Andrews Rock, Mt. Rainier, WA||
UW|STNW|48.23915|-122.34318|16.9|North County Fire, Stanwood, WA, USA||
UW|STOR|47.188099|-121.9888|272.5|Enumclaw, WA, USA||
UW|STW|48.150669|-123.671059|318.4|Striped Peak, Port Angeles, WA, USA||
UW|SUMAS|48.99333|-122.2589|12.1|Sumas Elementary School, Sumas, WA, USA||
UW|SVOH|48.2892|-122.633163|22.0|Skagit Valley CC, WA, USA||
UW|SWID|48.01285|-122.41101|62.0|South Whidbey SD ANSS-SMO||
UW|TAHO|47.344372|-124.28746|6.4|Taholah School, Taholah, WA, USA||
UW|TAPPS|47.22689|-122.13711|173.5|Dieringer Heights Elementary School, Lake Tapps, WA, USA||
UW|TBLMT|47.1731|-120.59827|1088.3|Table Mt, Ellensburg, WA, USA||
UW|TBPA|47.25788|-122.36818|2.0|Tacoma BPA, WA, USA||
UW|TDH|45.289998|-121.791446|1539.0|Mt. Hood National Forest, OR, USA||
UW|TDHS|47.61354|-122.31207|117.2|Temple De Hirsch Sinai, Seattle, WA, USA||
UW|TDL|46.35067|-122.21704|1400.0|Tradedollar Lake, WA, USA||
UW|TEHA|47.12795|-122.1963|211.7|Tehaleh Heights Elementary School, Bonney Lake, WA, USA||
UW|TILL|45.45497|-123.8307|11.0|Tillamook, OR, USA||
UW|TIOG|46.36914|-124.05453|5.0|Tioga, The Law Enforcement unit for the WA Dept. F&W, WA,USA||
UW|TKEY|47.1786|-122.7715|47.4|Lakebay, WA, USA||
UW|TLW1|47.69295|-121.68879|531.0|Tolt Reservoir, Control House, WA, USA||
UW|TNSKT|48.7223|-119.44221|394.9|Tonasket, WA, USA||
UW|TOKE|46.706713|-123.968534|4.9|Port of Willapa Harbor, Tokeland, WA, USA||
UW|TOLE|46.452694|-122.845399|84.7|Toledo High School, WA, USA||
UW|TOLO|44.62161|-123.92305|12.0|Toledo, OR, USA||
UW|TOLT|47.6947|-121.6895|541.0|Tolt Reservoir, WA, USA||
UW|TORK|47.08747|-122.75702|86.3|Lacey Fire Station 36, Lacey, WA, USA||
UW|TOUCH|46.02284|-118.63119|141.8|McClure Farm, Touchet, WA, USA||
UW|TOUT|46.30318|-122.56306|821.5|Weyerhaeuser Mt St Helens Tree Farm, Cowlitz County, WA, USA||
UW|TREE|42.7258|-120.8934|1881.4|Summer Lake, OR, USA||
UW|TRFA|46.93007|-122.99091|56.7|West Thurston Regional Fire Authority, Olympia, WA, USA||
UW|TRW|46.29207|-120.54312|723.0|Toppenish Ridge, WA, USA||
UW|TUCA|46.513901|-118.1455|303.1|Starbuck, WA, USA||
UW|TULA|48.06694|-122.27634|32.3|Brown Road Station 2, Whatcom County, WA, USA||
UW|TULIP|47.36005|-123.99333|65.0|Quinault National Fish Hatchery, Humptulips, WA, USA||
UW|TUMW|47.00657|-122.9122|57.2|Tumwater School District #33, Tumwater, WA, USA||
UW|TURTL|48.62279|-123.01346|85.6|Turtleback Complex, Orcas Island, WA, USA||
UW|TWISP|48.46107|-120.11976|756.2|Winthrop, WA, USA||
UW|UGSD|46.55647|-120.47916|300.0|Union Gap School, Union Gap, WA, USA||
UW|UIL00|47.93927|-124.55857|57.9|UIL00; Quillayute Airport Array, Forks, WA, USA||
UW|UIL01|47.93621|-124.56648|54.9|UIL01; Quillayute Airport Array, Forks, WA, USA||
UW|UIL02|47.94094|-124.55978|57.9|UIL02; Quillayute Airport Array, Forks, WA, USA||
UW|UIL03|47.94032|-124.55572|59.1|UIL03; Quillayute Airport Array, Forks, WA, USA||
UW|UIL04|47.93774|-124.55381|59.4|UIL04; Quillayute Airport Array, Forks, WA, USA||
UW|UIL05|47.93687|-124.55878|57.0|UIL05; Quillayute Airport Array, Forks, WA, USA||
UW|UIL06|47.94458|-124.56234|57.9|UIL06; Quillayute Airport Array, Forks, WA, USA||
UW|UIL07|47.94187|-124.55524|60.4|UIL07; Quillayute Airport Array, Forks, WA, USA||
UW|UIL08|47.94305|-124.55158|61.0|UIL08; Quillayute Airport Array, Forks, WA, USA||
UW|UIL09|47.93968|-124.55289|59.7|UIL09; Quillayute Airport Array, Forks, WA, USA||
UW|UMAT|45.2904|-118.9595|1327.8|Umatilla, OR, USA||
UW|UMPQ|43.29089|-123.33188|164.4|Roseburg, OR, USA||
UW|UPL|47.214431|-122.546085|126.0|Tacoma, WA, USA||
UW|UPS|47.263939|-122.483643|113.0|U. Puget Sound, WA, USA||
UW|UWFH|48.54593|-123.01324|7.5|Friday Harbor Laboratories, University of Washington||
UW|VCR|44.98267|-120.98932|1014.0|Criterion Ridge, OR, USA||
UW|VFP|45.317992|-121.466299|1722.0|Flag Point, OR, USA||
UW|VLM|45.53792|-122.04033|1168.0|Little Larch, OR, USA||
UW|VVHS|47.42345|-122.45488|96.0|Vashon High School, Vashon Island, WA, USA||
UW|WA2|46.755085|-119.566804|244.7|Wahluke Slope, WA ,USA||
UW|WAHL|46.742898|-119.894514|242.2|Wahluke High School, Mattawa, WA, USA||
UW|WAT2|47.620238|-120.114436|875.1|Waterville, WA, USA||
UW|WATCH|46.5707|-121.98712|1462.6|Watch Mountain, Gifford Pinchot National Forest, WA, USA||
UW|WEDR|42.442|-124.4133|184.6|Wedderburn, OR, USA||
UW|WEL1|47.94767|-119.86202|241.0|Wells Dam, WA, USA||
UW|WEL2|47.9481|-119.85902|254.0|Wells Dam abutment, WA, USA||
UW|WENA|47.41098|-120.28117|245.2|East Wenatchee, WA, USA||
UW|WFHS|46.64967|-122.95026|62.4|W.F. West High School, Chehalis, WA, USA||
UW|WILA|47.46357|-122.2545|34.3|Tukwila Fire Department Station 52, Tukwila, WA, USA||
UW|WINDI|47.31361|-123.33229|594.0|Green Diamond Tree Farm, Mason County, WA, USA||
UW|WISC|47.609258|-122.175529|56.2|Wilburton Instructional Services Center, Bellevue, WA, USA||
UW|WISH|47.11596|-123.77143|44.0|Wishka, WA, USA||
UW|WOLL|47.057301|-118.920998|395.1|Wollman Farm, Schrag, WA, USA||
UW|WPEQ|46.613279|-121.404485|1807.0|White Pass Ski Facility, WA, USA||
UW|WPO|45.57283|-122.790527|334.0|West Portland, OR||
UW|WRD|46.96986|-119.145958|375.0|Warden||
UW|WRMB|48.1749|-122.35219|58.9|North County Fire, Warm Beach, WA, USA||
UW|WRW|47.85665|-120.883|1159.0|Wenatchee Ridge, WA, USA||
UW|WTRV|47.64479|-120.07006|798.0|Waterville School, Waterville, WA, USA||
UW|WWHS|46.04527|-118.31829|296.0|Walla Walla HS ANSS SMO||
UW|WYNO|47.43392|-123.61296|935.4|Wynoochee Dam Area, Olympic National Forest, WA, USA||
UW|YA2|46.52652|-120.531181|652.0|Yakima, WA, USA||
UW|YACH|44.315|-124.0966|217.0|Yachats, OR, USA||
UW|YACT|45.9325|-122.4193|214.0|Yacolt, WA, USA||
UW|YELM|46.94016|-122.59081|102.9|Yelm Schools Facilities and Maintenance, Yelm, WA, USA||
UW|YPT|46.048342|-118.963152|339.8|Yellepit, WA, USA||
WA|ZON|-31.5458|-68.6706|670.0|IGSV||
WF|SPG|52.32553|-3.01928|417.0|Spaceguard||
WF|WBK1|52.46453|-2.6031|390.0|Woodbank||
WI|ABD|16.47438|-61.48807|12.0|Anse Bertrand, Guadeloupe||
WI|BIM|14.518|-61.066|391.0|Morne Bigot - Martinique||
WI|CBE|16.066958|-61.611075|380.0|Capesterre Belles-Eaux, Guadeloupe||
WI|DHS|16.28868|-61.765236|618.0|Morne Mazeau - Deshaies, Guadeloupe||
WI|DSD|16.31277|-61.06605|272.0|La Desirade, Guadeloupe||
WI|ILAM|14.7745|-60.8753|38.0|Station Meteo Caravelle - Martinique||
WI|MAGL|15.94935|-61.28223|159.0|Barre de l'ile, Marie-Galante, Guadeloupe||
WI|SAM|14.84108|-61.1638|485.0|Savane Anatole - Martinique||
WI|TDBA|15.855|-61.6354|159.0|Terre de Bas, Les Saintes, Guadeloupe||
WM|CART|37.5868|-1.0012|65.0|ROA/UCM/GEOFON Station Cartagena, Spain||
WM|MAHO|39.895901|4.2665|15.0|ROA/UCM/GEOFON Station Mahon, Menorca||
WM|SFS|36.4656|-6.2055|21.0|ROA/UCM/GEOFON Station San Fernando, Spain||
WM|UCM|40.307499|-3.2441|819.0|ROA/UCM Station Universidad Complutense Madrid, Spain||
WU|ACTO|43.60869|-80.0623|365.0|Z||
WU|BASO|44.01328|-81.66485|210.0|Z||
WU|BMRO|44.59515|-81.21748|217.0|Z||
WU|BRCO|44.24364|-81.44212|273.0|Z||
WU|BUKO|45.44239|-79.39911|317.0|Z||
WU|BWLO|44.11738|-81.13827|255.0|Z||
WU|CLWO|44.449|-80.3014|475.0|Z||
WU|DELO|44.51773|-77.61865|213.0|Z||
WU|ELFO|43.19304|-81.3163|298.0|Z||
WU|KLBO|45.35649|-80.21318|177.0|Z||
WU|MEDO|43.16454|-78.45465|190.0|Z||
WU|PECO|43.9341|-76.99395|92.0|Z||
WU|PEMO|45.67733|-77.24665|154.0|Z||
WU|PKRO2|43.961096|-79.076544|174.0|Z||
WU|PLVO|45.03968|-77.07527|270.0|Z||
WU|TOBO|45.225804|-81.523445|162.0|Z||
WU|TORO2|43.569426|-79.561833|68.0|Z||
WU|TYNO|43.09489|-79.86992|205.0|Z||
WU|WLVO|43.92346|-78.39701|70.0|Z||
WW|BILL|47.033115|-116.337673|866.0|Emerald Creek, Idaho||
WW|CNCL|44.72234|-116.4567|917.0|Council, Idaho||
WW|CTNW|44.06506|-116.36919|1237.0|Big Cottonwood Creek, Idaho||
WW|IRMR|44.10621|-114.84663|2063.0|Idaho Rocky Mountain Ranch, Idaho||
WW|KNWR|48.71387|-116.41786|664.0|Kootenai National Wildlife Refuge, Idaho||
WW|TBID|46.70853|-116.93362|935.0|Tomer Butte, Idaho||
WY|MCID|44.19033|-111.18266|2149.0|Moose Creek, ID, USA||
WY|YBB|44.485811|-110.855123|2221.3|Biscuit Basin, Yellowstone, WY||
WY|YDC|44.7095|-111.23967|2025.0|Denny Creek, YNP, MT, USA||
WY|YDD|44.3951|-110.5762|2400.0|Grant Village, YNP, WY, USA old TA-H17A||
WY|YEE|44.4853|-109.8969|2270.0|East Entrance, YNP, WY, USA||
WY|YFT|44.45133|-110.83583|2292.0|Old Faithful, YNP, WY, USA||
WY|YGC|44.79617|-111.1065|2075.0|Grayling Creek, YNP, MT, USA||
WY|YHB|44.7508|-111.1962|2167.0|Horse Butte, YNP, MT, USA||
WY|YHH|44.78833|-110.8505|2717.0|Holmes Hill, YNP, WY, USA||
WY|YHL|44.8509|-111.183|2695.8|Hebgen Lake, YNP, WY, USA||
WY|YHR|44.106|-110.0816|2976.0|Hawk`s Rest, WY, USA||
WY|YJC|44.7555|-110.34917|2684.0|Joseph`s Coat, YNP, WY, USA||
WY|YLA|44.51266|-110.26867|2582.2|Lake Butte, YNP, WY, USA||
WY|YLT|44.437|-110.588|2388.9|Little Thumb Creek, YNP, WY, USA||
WY|YMC|44.75933|-111.00616|2073.0|Maple Creek, YNP, WY, USA||
WY|YML|44.60533|-110.64317|2653.0|Mary Lake, YNP, WY, USA||
WY|YMP|44.74017|-110.156|2774.0|Mirror Lake Plateau, YNP, WY, USA||
WY|YMR|44.66867|-110.965|2149.0|Madison River, YNP, WY, USA||
WY|YMS|44.264|-110.52783|3106.0|Mount Sheridan, YNP, WY, USA||
WY|YMV|44.97367|-110.68884|1829.0|Mammoth Vault, YNP, WY, USA||
WY|YNB|44.72741|-110.71121|2307.0|Yellowstone Geyser Norris Basin, YNP, WY, USA||
WY|YNE|45.0076|-110.008|2343.0|Northeast Entrance, YNP, WY, USA||
WY|YNR|44.7155|-110.67917|2337.8|Norris Junction, YNP, WY, USA||
WY|YPC|44.648|-110.1925|2928.9|Pelican Cone, YNP, WY, USA||
WY|YPK|44.7318|-109.921933|2897.0|Parker Peak, YNP, WY, USA||
WY|YPM|44.65717|-110.86867|2582.0|Purple Mountain, YNP, WY, USA||
WY|YPP|44.271|-110.8045|2707.0|Pitchstone Plateau, YNP, WY, USA||
WY|YSC|44.942945|-110.306596|1930.2|Slough Creek, Yellowstone, WY||
WY|YTP|44.39183|-110.285|2384.0|The Promontory, YNP, WY, USA||
WY|YUF|44.7126|-110.5117|2394.0|Upper Falls, WY, USA||
WY|YWB|44.60583|-111.10083|2310.0|West Boundary, YNP, WY, USA||
XL|MG01|56.05484|-120.637993|721.0|Z||
XL|MG04|55.99136|-120.33804|682.0|Z||
XL|MG05|55.895142|-120.301949|795.0|Z||
XL|MG07|55.78843|-120.4547|742.0|Z||
XL|MG08|55.8381|-120.8997|722.0|Z||
XL|MG09|56.1591|-121.6081|795.0|Z||
XL|MG10|55.722851|-120.063347|798.0|Z||
XL|MG11|55.9222|-120.1423|657.0|Z||
XU|GRWE|40.4459|-104.617|1423.0|Greeley Well, CO, USA||
YN|ALCY|33.5074|-116.4686|1756.0|ALCY, Anza, CA, USA||
YN|JORD|33.4722|-116.645|1235.0|JORD||
YN|SGBF0|33.5397|-116.5917|1434.0|SGBF0, Anza, CA, USA||
YN|SGBFA|33.5395|-116.5919|1432.0|SGBFA, Anza, CA, USA||
YN|SGBN2|33.5399|-116.5912|1439.0|SGBN2, Anza, CA, USA||
YN|SGBS1|33.5395|-116.5919|1432.0|SGBS1, Anza, CA, USA||
YN|SGBS3|33.5393|-116.5926|1430.0|SGBS3, Anza, CA, USA||
YS|CD1|-33.490798|148.840541|617.0|Checkers Station||
YS|CD2|-33.301707|148.956239|845.0|Cargo Rd||
YS|CD3|-33.501446|149.096057|975.0|Beneree Rd||
